Jahr,Land,Kontinent,Art,Mitte,Friedrichshain-Kreuzberg,Pankow,Charlottenburg-Wilmersdorf,Spandau,Steglitz-Zehlendorf,Tempelhof-Schöneberg,Neukölln,Treptow-Köpenick,Marzahn-Hellersdorf,Lichtenberg,Reinickendorf
2003,Vietnam,Asien,Zuzug,83,68,171,28,30,18,21,22,47,78,171,17
2003,Weißrussland,Europa,Zuzug,33,12,21,24,19,23,17,23,30,25,24,7
2003,Zentralafrikanische Republik,Afrika,Zuzug,1,0,0,0,0,0,0,5,0,0,0,0
2003,Zypern,Europa,Zuzug,4,5,3,1,1,1,4,1,0,1,1,2
2004,Afghanistan,Asien,Zuzug,4,2,13,6,3,2,4,2,1,1,0,1
2004,Ägypten,Afrika,Zuzug,24,17,10,28,6,24,39,14,0,6,16,4
2004,Albanien,Europa,Zuzug,5,1,0,3,0,1,7,4,0,3,5,0
2004,Algerien,Afrika,Zuzug,13,10,7,9,10,1,4,7,4,1,3,4
2004,Andorra,Europa,Zuzug,1,1,0,1,0,0,0,1,1,0,0,0
2004,Angola,Afrika,Zuzug,5,5,6,2,3,0,2,4,2,0,3,1
2004,Antigua und Barbuda,Amerika,Zuzug,0,1,0,0,0,1,0,0,1,0,0,0
2004,Äquatorialguinea,Afrika,Zuzug,0,0,0,1,0,0,0,1,0,0,0,0
2004,Argentinien,Amerika,Zuzug,12,17,10,13,0,15,6,6,2,0,4,3
2004,Armenien,Asien,Zuzug,4,4,1,4,1,3,0,2,1,1,4,0
2004,Aserbaidschan,Asien,Zuzug,11,7,6,11,24,3,13,11,4,4,9,1
2004,Äthiopien,Afrika,Zuzug,7,2,5,11,0,4,3,2,0,1,6,4
2004,Australien,Australien/Ozeanien,Zuzug,45,47,59,58,6,17,31,9,14,6,10,7
2004,Bahamas,Amerika,Zuzug,0,0,1,0,0,0,0,0,0,0,0,0
2004,Bahrain,Asien,Zuzug,0,0,1,0,0,0,0,0,0,0,0,2
2004,Bangladesch,Asien,Zuzug,19,4,5,1,10,3,3,13,1,0,0,1
2004,Barbados,Amerika,Zuzug,0,0,0,0,0,0,1,0,0,0,0,0
2004,Belgien,Europa,Zuzug,53,42,32,42,7,26,34,19,11,12,11,17
2004,Benin,Afrika,Zuzug,5,4,2,1,0,0,3,0,2,0,3,2
2004,Bhutan,Asien,Zuzug,3,0,0,0,0,0,0,0,0,0,0,0
2004,Bolivien,Amerika,Zuzug,10,14,3,4,1,7,4,0,0,1,1,1
2004,Bosnien und Herzegowina,Europa,Zuzug,93,25,20,49,27,29,37,53,17,8,10,16
2004,Botsuana,Afrika,Zuzug,2,0,0,0,0,0,0,0,0,0,0,0
2004,Brasilien,Amerika,Zuzug,58,56,25,57,10,29,30,27,4,9,11,14
2004,Bulgarien,Europa,Zuzug,141,63,48,75,22,35,63,85,23,20,86,14
2004,Burkina Faso,Afrika,Zuzug,5,3,0,1,0,2,3,0,0,0,3,2
2004,Burundi,Afrika,Zuzug,1,0,0,0,0,0,0,0,0,0,0,0
2004,Chile,Amerika,Zuzug,18,17,10,12,1,16,8,6,3,1,2,4
2004,China,Asien,Zuzug,279,32,81,145,45,78,68,40,21,13,61,10
2004,Costa Rica,Amerika,Zuzug,6,1,4,2,0,1,2,0,0,0,0,0
2004,Cote de'Ivoire,Afrika,Zuzug,3,0,3,5,0,1,1,0,1,0,0,0
2004,Dänemark,Europa,Zuzug,60,89,86,61,7,30,27,24,4,5,7,3
2004,Dominica,Amerika,Zuzug,0,0,0,0,0,0,0,0,0,0,0,3
2004,Dominikanische Republik,Amerika,Zuzug,15,4,5,9,4,3,4,5,1,3,2,2
2004,Dschibuti,Afrika,Zuzug,0,0,0,1,0,0,0,0,0,0,0,0
2004,Ecuador,Amerika,Zuzug,7,9,6,4,0,8,6,0,0,0,5,3
2004,El Salvador,Amerika,Zuzug,1,0,1,0,0,0,0,0,1,1,1,0
2004,Eritrea,Afrika,Zuzug,1,1,0,0,2,0,4,1,0,0,0,0
2004,Estland,Europa,Zuzug,12,3,7,7,0,8,6,1,0,1,8,2
2004,Finnland,Europa,Zuzug,37,24,22,29,3,12,20,7,2,18,5,0
2004,Frankreich,Europa,Zuzug,325,280,252,287,26,100,136,86,33,43,66,52
2004,Gabun,Afrika,Zuzug,2,0,0,0,0,1,1,0,0,0,0,1
2004,Gambia,Afrika,Zuzug,2,3,2,1,0,3,0,2,0,0,1,2
2004,Georgien,Asien,Zuzug,9,18,18,12,11,12,12,2,8,0,9,4
2004,Ghana,Afrika,Zuzug,27,10,7,14,3,16,16,20,1,1,5,4
2004,Grenada,Amerika,Zuzug,0,0,0,1,0,0,0,0,0,0,0,1
2004,Griechenland,Europa,Zuzug,112,63,41,85,3,61,58,57,5,16,20,14
2004,Guatemala,Amerika,Zuzug,3,4,5,2,0,2,2,0,0,0,1,0
2004,Guinea,Afrika,Zuzug,12,7,17,1,0,3,0,5,0,1,1,0
2004,Guinea-Bissau,Afrika,Zuzug,4,1,0,0,1,1,0,0,0,0,0,0
2004,Guyana,Amerika,Zuzug,0,0,1,0,0,0,0,0,0,0,0,0
2004,Haiti,Amerika,Zuzug,1,0,0,0,1,0,1,0,0,0,0,0
2004,Honduras,Amerika,Zuzug,1,0,1,0,0,2,1,0,0,0,0,0
2004,Indien,Asien,Zuzug,56,26,30,61,9,35,24,12,6,6,9,16
2004,Indonesien,Asien,Zuzug,85,9,15,24,6,7,8,4,0,2,3,11
2004,Irak,Asien,Zuzug,6,12,10,9,13,2,4,5,1,0,6,5
2004,Iran,Asien,Zuzug,34,10,8,66,42,66,20,6,1,6,22,5
2004,Irland,Europa,Zuzug,36,18,33,24,0,13,19,13,6,8,8,4
2004,Island,Europa,Zuzug,3,9,10,4,0,0,0,2,0,0,3,1
2004,Israel,Asien,Zuzug,76,48,43,106,6,36,40,20,4,1,4,10
2004,Italien,Europa,Zuzug,244,189,200,155,16,112,134,93,21,28,82,48
2004,Jamaika,Amerika,Zuzug,0,3,1,3,1,0,1,0,0,0,0,0
2004,Japan,Asien,Zuzug,82,51,64,83,3,52,49,11,25,3,12,4
2004,Jemen,Asien,Zuzug,48,1,6,6,2,6,12,35,0,4,0,1
2004,Jordanien,Asien,Zuzug,18,14,7,7,6,8,17,21,1,2,0,15
2004,Kambodscha,Asien,Zuzug,17,0,0,2,1,2,3,0,0,1,0,0
2004,Kamerun,Afrika,Zuzug,37,27,4,21,6,8,8,11,3,3,22,6
2004,Kanada,Amerika,Zuzug,48,33,32,63,5,26,24,15,4,1,18,3
2004,Kasachstan,Asien,Zuzug,7,4,8,7,11,7,12,9,1,25,20,2
2004,Katar,Asien,Zuzug,1,0,0,4,0,0,1,0,0,0,0,1
2004,Kenia,Afrika,Zuzug,8,9,6,7,4,11,10,4,1,1,5,5
2004,Kirgisistan,Asien,Zuzug,4,2,5,4,4,1,2,0,0,0,8,0
2004,Kolumbien,Amerika,Zuzug,21,10,9,17,1,14,8,4,2,2,1,6
2004,"Kongo, Dem. Rep.",Afrika,Zuzug,1,0,0,0,1,0,0,2,0,0,0,0
2004,"Kongo, Rep.",Afrika,Zuzug,1,3,5,0,2,1,0,2,0,1,1,3
2004,"Korea, Dem. Volksrepublik",Asien,Zuzug,9,1,1,7,5,11,8,2,0,0,2,0
2004,"Korea, Republik",Asien,Zuzug,148,12,9,55,9,45,39,13,1,0,13,5
2004,Kroatien,Europa,Zuzug,41,16,13,54,17,29,36,40,6,3,20,15
2004,Kuba,Amerika,Zuzug,12,10,10,12,5,4,17,4,8,15,5,2
2004,Kuwait,Asien,Zuzug,1,0,0,0,0,0,0,0,0,0,0,1
2004,Laos,Asien,Zuzug,9,1,5,0,0,1,0,1,0,0,2,2
2004,Lettland,Europa,Zuzug,42,19,21,42,8,10,15,18,6,5,18,6
2004,Libanon,Asien,Zuzug,139,87,24,55,58,16,61,175,49,6,10,26
2004,Liberia,Afrika,Zuzug,2,2,4,0,2,1,2,0,0,1,1,0
2004,Libyen,Afrika,Zuzug,23,10,3,2,0,1,5,5,0,1,1,0
2004,Liechtenstein,Europa,Zuzug,2,0,3,0,0,0,0,1,0,0,0,1
2004,Litauen,Europa,Zuzug,61,15,36,52,8,18,26,26,15,5,29,5
2004,Luxemburg,Europa,Zuzug,5,9,7,7,0,3,15,2,0,1,3,3
2004,Madagaskar,Afrika,Zuzug,2,0,2,1,1,0,3,0,0,0,2,5
2004,Malawi,Afrika,Zuzug,0,0,5,0,0,1,0,0,0,1,0,0
2004,Malaysia,Asien,Zuzug,2,2,2,9,0,6,1,2,4,1,0,1
2004,Malediven,Asien,Zuzug,0,0,0,0,0,0,0,0,1,0,0,0
2004,Mali,Afrika,Zuzug,2,2,3,1,0,1,0,1,0,0,0,1
2004,Malta,Europa,Zuzug,2,1,0,0,1,0,1,0,0,0,0,1
2004,Marokko,Afrika,Zuzug,21,17,6,24,11,7,13,7,4,0,4,7
2004,Mauretanien,Afrika,Zuzug,0,0,0,0,0,2,0,0,0,0,0,1
2004,Mauritius,Afrika,Zuzug,2,0,0,2,0,1,0,2,0,0,0,0
2004,Mazedonien,Europa,Zuzug,65,13,14,27,16,17,23,66,8,16,10,21
2004,Mexiko,Amerika,Zuzug,32,13,19,31,5,14,17,7,5,5,8,17
2004,Moldau,Europa,Zuzug,13,5,9,9,18,7,3,3,3,12,10,3
2004,Monaco,Europa,Zuzug,0,0,0,2,0,0,0,0,0,0,0,0
2004,Mongolei,Asien,Zuzug,42,10,28,15,8,2,7,11,4,7,14,3
2004,Mosambik,Afrika,Zuzug,3,4,4,1,0,0,1,2,2,0,6,0
2004,Myanmar,Asien,Zuzug,1,0,1,4,0,0,0,0,0,0,0,0
2004,Namibia,Afrika,Zuzug,1,0,2,2,0,1,0,0,2,0,0,2
2004,Nepal,Asien,Zuzug,7,6,2,4,2,10,3,4,1,0,1,1
2004,Neuseeland,Australien/Ozeanien,Zuzug,13,11,17,6,2,9,13,1,1,0,0,1
2004,Nicaragua,Amerika,Zuzug,1,0,0,1,0,0,0,2,3,1,0,0
2004,Niederlande,Europa,Zuzug,108,95,103,64,25,32,52,40,4,20,19,31
2004,Niger,Afrika,Zuzug,2,0,0,2,2,0,2,0,0,0,1,0
2004,Nigeria,Afrika,Zuzug,29,13,10,17,5,15,10,17,5,1,3,2
2004,Norwegen,Europa,Zuzug,50,39,50,19,1,9,13,13,2,3,2,2
2004,Oman,Asien,Zuzug,1,0,0,0,0,0,0,0,0,0,0,0
2004,Österreich,Europa,Zuzug,188,139,131,96,17,70,86,85,23,15,38,19
2004,Osttimor,Asien,Zuzug,0,1,0,0,0,0,0,0,0,0,0,0
2004,Pakistan,Asien,Zuzug,52,24,7,12,11,9,7,9,5,1,5,5
2004,Panama,Amerika,Zuzug,1,0,1,0,0,0,0,1,1,0,0,0
2004,Papua-Neuguinea,Australien/Ozeanien,Zuzug,0,0,0,2,0,0,0,0,0,0,0,0
2004,Paraguay,Amerika,Zuzug,4,2,0,7,0,1,0,2,1,0,1,1
2004,Peru,Amerika,Zuzug,22,23,9,19,3,10,11,4,3,1,2,11
2004,Philippinen,Asien,Zuzug,4,3,3,7,1,10,7,7,3,0,2,5
2004,Polen,Europa,Zuzug,1549,714,472,812,461,412,732,1225,261,161,719,433
2004,Portugal,Europa,Zuzug,75,37,24,33,7,16,17,17,10,3,38,10
2004,Ruanda,Afrika,Zuzug,0,1,3,1,0,0,0,0,0,0,0,1
2004,Rumänien,Europa,Zuzug,61,16,33,44,22,36,43,38,8,9,70,13
2004,Russische Föderation,Europa,Zuzug,183,56,126,198,167,114,112,60,83,88,156,41
2004,Sambia,Afrika,Zuzug,4,1,1,10,1,2,4,0,0,0,0,0
2004,San Marino,Europa,Zuzug,1,0,0,0,0,0,0,0,1,0,0,0
2004,Sao Tome und Principe,Afrika,Zuzug,1,0,0,0,0,0,1,1,0,0,0,1
2004,Saudi-Arabien,Asien,Zuzug,8,3,1,6,5,4,1,2,0,1,1,0
2004,Schweden,Europa,Zuzug,74,82,75,68,9,28,42,27,11,10,15,9
2004,Schweiz,Europa,Zuzug,164,135,147,81,11,64,73,52,31,28,29,17
2004,Senegal,Afrika,Zuzug,2,4,5,3,3,6,1,3,2,1,0,0
2004,Serbien und Montenegro,Europa,Zuzug,198,63,37,79,89,68,106,171,35,41,51,61
2004,Seychellen,Afrika,Zuzug,2,0,0,0,0,0,0,1,0,0,0,0
2004,Sierra Leone,Afrika,Zuzug,3,4,4,1,3,3,2,0,2,0,0,0
2004,Simbabwe,Afrika,Zuzug,9,0,2,0,0,9,0,1,0,0,0,1
2004,Singapur,Asien,Zuzug,10,3,3,2,1,3,2,2,0,0,1,0
2004,Slowakei,Europa,Zuzug,129,9,13,21,1,10,7,4,4,6,22,3
2004,Slowenien,Europa,Zuzug,33,1,4,7,1,7,2,10,2,3,5,2
2004,Somalia,Afrika,Zuzug,2,0,1,0,1,1,0,0,0,0,0,0
2004,sonstige europäische Staatsangehörigkeit,Europa,Zuzug,0,0,0,0,0,0,0,5,0,0,0,0
2004,Spanien,Europa,Zuzug,197,229,160,204,26,112,112,86,27,28,73,35
2004,Sri Lanka,Asien,Zuzug,10,4,5,6,0,2,13,8,2,2,2,4
2004,St. Lucia,Amerika,Zuzug,0,0,2,0,0,0,0,0,0,0,0,1
2004,St. Vincent und die Grenadinen,Amerika,Zuzug,1,1,0,0,0,2,2,0,0,0,0,0
2004,Südafrika,Afrika,Zuzug,22,15,10,14,5,12,13,5,3,0,3,1
2004,Sudan,Afrika,Zuzug,14,3,4,4,3,4,4,4,3,0,1,0
2004,Suriname,Amerika,Zuzug,0,0,0,0,0,0,0,1,0,0,0,0
2004,Syrien,Asien,Zuzug,33,19,6,25,5,7,10,26,3,25,26,5
2004,Tadschikistan,Asien,Zuzug,1,0,2,2,0,3,1,0,2,0,1,0
2004,Taiwan,Asien,Zuzug,21,3,4,15,4,12,9,2,0,0,1,5
2004,Tansania,Afrika,Zuzug,9,1,1,1,3,1,1,1,1,0,0,0
2004,Thailand,Asien,Zuzug,74,32,25,62,28,37,60,52,20,10,23,39
2004,Togo,Afrika,Zuzug,1,1,2,0,2,0,3,2,0,0,2,1
2004,Tonga,Australien/Ozeanien,Zuzug,0,0,0,0,0,0,0,1,0,0,0,2
2004,Trinidad und Tobago,Amerika,Zuzug,4,0,0,0,0,2,0,0,0,0,0,0
2004,Tschechische Republik,Europa,Zuzug,21,36,28,32,9,39,17,14,7,8,53,7
2004,Tunesien,Afrika,Zuzug,44,24,25,38,15,26,21,37,4,5,6,19
2004,Türkei,Europa,Zuzug,772,491,92,242,217,114,373,642,42,44,67,178
2004,Turkmenistan,Asien,Zuzug,3,0,0,0,13,1,0,1,0,1,0,0
2004,Übriges Afrika,Afrika,Zuzug,0,0,0,0,1,0,0,0,0,0,0,0
2004,Übriges Amerika,Amerika,Zuzug,0,1,0,0,0,0,0,0,0,0,0,0
2004,Übriges Asien,Asien,Zuzug,1,5,0,2,0,0,0,1,0,0,0,0
2004,Uganda,Afrika,Zuzug,6,3,2,0,0,5,0,0,0,0,2,0
2004,Ukraine,Europa,Zuzug,90,51,60,93,35,51,59,45,40,39,56,22
2004,Unbekanntes Ausland,,Zuzug,173,93,104,113,59,61,74,104,79,28,40,48
2004,Ungarn,Europa,Zuzug,46,35,33,50,5,34,20,12,4,11,37,4
2004,Uruguay,Amerika,Zuzug,0,1,2,4,0,1,1,0,0,0,0,1
2004,Usbekistan,Asien,Zuzug,5,2,5,1,9,7,2,3,2,4,7,2
2004,Vanuatu,Australien/Ozeanien,Zuzug,2,0,2,0,1,0,0,0,0,1,0,0
2004,Vatikanstadt,Europa,Zuzug,2,1,0,0,0,0,1,0,0,0,1,0
2004,Venezuela,Amerika,Zuzug,10,6,9,4,4,4,11,3,0,0,0,2
2004,Vereinigte Arabische Emirate,Asien,Zuzug,5,2,1,4,0,0,3,6,1,0,1,3
2004,Vereinigte Staaten,Amerika,Zuzug,372,248,296,397,34,370,259,91,37,39,75,59
2004,Vereinigtes Königreich,Europa,Zuzug,189,159,165,217,42,87,107,62,30,21,47,24
2004,Vietnam,Asien,Zuzug,88,39,176,20,19,24,17,12,56,80,115,6
2004,Weißrussland,Europa,Zuzug,30,15,25,36,9,24,8,6,10,17,20,5
2004,Zentralafrikanische Republik,Afrika,Zuzug,0,0,0,1,0,0,1,0,1,0,1,0
2004,Zypern,Europa,Zuzug,9,1,2,3,0,0,2,0,0,1,0,1
2005,Afghanistan,Asien,Zuzug,7,0,8,8,7,4,2,0,2,0,0,1
2005,Ägypten,Afrika,Zuzug,24,6,11,34,11,24,11,23,12,4,7,6
2005,Albanien,Europa,Zuzug,6,7,3,2,1,4,3,4,0,2,4,1
2005,Algerien,Afrika,Zuzug,16,5,8,7,23,3,7,13,4,2,3,5
2005,Andorra,Europa,Zuzug,0,0,0,0,0,0,1,0,0,0,0,0
2005,Angola,Afrika,Zuzug,2,3,1,4,3,2,1,3,2,0,3,2
2005,Antigua und Barbuda,Amerika,Zuzug,1,0,0,0,0,4,0,0,0,0,0,0
2005,Äquatorialguinea,Afrika,Zuzug,1,0,0,0,0,0,0,1,0,0,0,1
2005,Argentinien,Amerika,Zuzug,20,21,6,10,1,11,9,7,1,3,3,3
2005,Armenien,Asien,Zuzug,0,0,2,5,0,8,0,2,5,4,2,0
2005,Aserbaidschan,Asien,Zuzug,2,7,2,9,7,3,7,1,4,2,3,0
2005,Äthiopien,Afrika,Zuzug,1,3,2,2,0,4,5,0,0,1,7,2
2005,Australien,Australien/Ozeanien,Zuzug,50,47,62,57,6,15,30,17,4,8,11,5
2005,Bahamas,Amerika,Zuzug,0,0,0,0,0,1,0,0,0,0,0,0
2005,Bahrain,Asien,Zuzug,1,0,0,0,0,0,0,0,0,0,1,0
2005,Bangladesch,Asien,Zuzug,16,4,16,10,8,6,4,10,3,0,2,5
2005,Barbados,Amerika,Zuzug,1,0,0,0,0,0,1,0,0,0,1,0
2005,Belgien,Europa,Zuzug,65,49,45,41,7,37,15,20,5,6,13,22
2005,Belize,Amerika,Zuzug,0,0,0,0,0,0,0,0,0,0,0,1
2005,Benin,Afrika,Zuzug,4,1,1,3,1,0,3,1,0,0,1,1
2005,Bhutan,Asien,Zuzug,1,0,0,0,0,0,0,0,0,0,0,0
2005,Bolivien,Amerika,Zuzug,8,8,6,2,3,6,5,0,3,0,2,0
2005,Bosnien und Herzegowina,Europa,Zuzug,58,29,7,16,19,28,24,37,15,1,14,17
2005,Botsuana,Afrika,Zuzug,0,1,0,2,0,0,0,0,0,0,0,0
2005,Brasilien,Amerika,Zuzug,68,62,46,78,9,40,40,22,17,12,8,16
2005,Brunei Darussalam,Asien,Zuzug,0,1,0,0,0,0,0,0,0,0,0,0
2005,Bulgarien,Europa,Zuzug,123,51,35,46,14,41,41,60,18,15,68,9
2005,Burkina Faso,Afrika,Zuzug,0,0,0,2,0,1,0,0,0,0,0,1
2005,Burundi,Afrika,Zuzug,3,0,0,0,0,0,0,0,0,0,0,0
2005,Chile,Amerika,Zuzug,33,18,10,14,1,7,5,2,1,0,9,0
2005,China,Asien,Zuzug,206,38,56,122,67,64,50,24,18,39,63,17
2005,Costa Rica,Amerika,Zuzug,1,3,5,6,0,7,0,1,1,0,3,0
2005,Cote de'Ivoire,Afrika,Zuzug,2,0,2,2,1,2,0,2,0,0,0,0
2005,Dänemark,Europa,Zuzug,93,72,92,46,5,17,25,17,9,13,12,14
2005,Dominica,Amerika,Zuzug,0,0,1,0,0,1,0,0,0,0,0,0
2005,Dominikanische Republik,Amerika,Zuzug,7,2,4,11,6,3,14,2,1,1,0,3
2005,Dschibuti,Afrika,Zuzug,1,0,0,0,0,0,0,0,0,0,0,0
2005,Ecuador,Amerika,Zuzug,7,2,5,9,2,7,5,1,1,3,1,6
2005,El Salvador,Amerika,Zuzug,4,0,0,5,2,0,0,0,0,0,0,0
2005,Eritrea,Afrika,Zuzug,1,0,1,1,1,2,0,0,0,0,0,0
2005,Estland,Europa,Zuzug,15,5,6,6,1,9,7,8,3,5,14,7
2005,Fidschi,Australien/Ozeanien,Zuzug,0,1,0,0,0,0,0,0,0,0,0,0
2005,Finnland,Europa,Zuzug,35,32,30,39,1,25,17,9,3,31,11,7
2005,Frankreich,Europa,Zuzug,385,330,297,251,26,119,136,105,20,41,70,62
2005,Gabun,Afrika,Zuzug,2,0,0,0,0,0,0,0,0,0,0,0
2005,Gambia,Afrika,Zuzug,4,4,2,0,1,0,3,2,0,0,0,0
2005,Georgien,Asien,Zuzug,11,15,11,23,14,8,9,4,2,2,28,3
2005,Ghana,Afrika,Zuzug,15,6,5,19,14,7,12,3,0,0,2,11
2005,Griechenland,Europa,Zuzug,126,54,37,73,14,61,75,47,12,20,21,15
2005,Guatemala,Amerika,Zuzug,3,5,2,1,0,1,1,0,0,0,1,0
2005,Guinea,Afrika,Zuzug,6,4,9,4,2,1,0,6,1,0,0,1
2005,Guyana,Amerika,Zuzug,0,0,0,0,0,0,0,0,0,1,0,0
2005,Haiti,Amerika,Zuzug,1,1,1,2,0,1,0,0,0,0,0,0
2005,Honduras,Amerika,Zuzug,1,0,0,0,0,3,1,0,0,0,1,2
2005,Indien,Asien,Zuzug,78,20,27,47,25,26,12,19,12,13,19,4
2005,Indonesien,Asien,Zuzug,59,8,8,21,2,29,4,3,0,2,1,5
2005,Irak,Asien,Zuzug,22,9,1,3,25,6,7,1,0,0,3,8
2005,Iran,Asien,Zuzug,24,10,8,51,32,44,23,10,3,2,6,10
2005,Irland,Europa,Zuzug,30,30,23,10,1,11,6,4,6,9,7,3
2005,Island,Europa,Zuzug,9,5,19,0,0,2,0,4,2,0,2,1
2005,Israel,Asien,Zuzug,77,43,39,105,10,35,43,19,3,1,11,2
2005,Italien,Europa,Zuzug,251,225,158,178,47,143,114,102,23,26,68,29
2005,Jamaika,Amerika,Zuzug,0,0,2,0,0,1,2,1,0,0,0,0
2005,Japan,Asien,Zuzug,86,53,65,87,5,81,40,11,12,1,13,10
2005,Jemen,Asien,Zuzug,31,5,3,1,5,4,10,17,0,0,0,0
2005,Jordanien,Asien,Zuzug,22,11,1,9,6,10,10,10,2,0,1,5
2005,Kambodscha,Asien,Zuzug,10,6,0,3,0,2,1,1,1,0,0,1
2005,Kamerun,Afrika,Zuzug,36,14,8,12,8,10,12,22,1,3,13,11
2005,Kanada,Amerika,Zuzug,66,52,33,45,8,34,31,11,9,3,15,18
2005,Kap Verde,Afrika,Zuzug,1,0,1,0,0,0,0,0,0,0,0,1
2005,Kasachstan,Asien,Zuzug,16,6,6,8,12,0,18,8,4,28,12,7
2005,Katar,Asien,Zuzug,2,0,0,0,0,0,0,0,0,0,0,0
2005,Kenia,Afrika,Zuzug,13,10,8,11,1,5,12,2,1,3,4,4
2005,Kirgisistan,Asien,Zuzug,4,2,3,4,5,2,2,2,1,1,2,4
2005,Kolumbien,Amerika,Zuzug,32,18,14,30,3,6,11,5,1,0,2,1
2005,"Kongo, Dem. Rep.",Afrika,Zuzug,0,6,0,2,2,2,1,0,0,0,1,0
2005,"Kongo, Rep.",Afrika,Zuzug,0,0,2,0,1,4,2,0,0,0,1,0
2005,"Korea, Dem. Volksrepublik",Asien,Zuzug,13,0,0,4,1,8,0,1,1,0,0,1
2005,"Korea, Republik",Asien,Zuzug,188,23,23,79,7,59,44,7,6,33,14,2
2005,Kroatien,Europa,Zuzug,22,24,11,37,18,15,43,30,2,0,20,21
2005,Kuba,Amerika,Zuzug,19,11,19,13,5,7,7,5,3,6,5,4
2005,Kuwait,Asien,Zuzug,1,0,0,11,0,0,1,0,0,0,1,0
2005,Laos,Asien,Zuzug,1,0,0,4,1,1,0,1,0,0,0,0
2005,Lettland,Europa,Zuzug,32,41,15,56,6,16,33,27,5,4,18,5
2005,Libanon,Asien,Zuzug,100,71,20,36,62,13,44,82,13,0,4,20
2005,Liberia,Afrika,Zuzug,0,1,2,0,0,0,1,0,1,0,0,0
2005,Libyen,Afrika,Zuzug,65,1,1,1,3,0,4,0,0,0,0,0
2005,Liechtenstein,Europa,Zuzug,0,0,0,1,1,0,1,0,0,0,0,0
2005,Litauen,Europa,Zuzug,54,19,32,58,10,28,26,43,18,8,43,5
2005,Luxemburg,Europa,Zuzug,5,18,9,8,0,8,5,2,3,0,0,1
2005,Madagaskar,Afrika,Zuzug,2,1,1,0,0,0,1,0,0,0,0,6
2005,Malawi,Afrika,Zuzug,0,0,0,4,1,0,1,0,0,1,2,0
2005,Malaysia,Asien,Zuzug,2,1,1,8,0,4,2,0,1,0,1,0
2005,Malediven,Asien,Zuzug,0,0,0,0,0,0,0,0,0,0,0,1
2005,Mali,Afrika,Zuzug,0,3,1,0,0,3,2,1,0,0,0,0
2005,Malta,Europa,Zuzug,1,0,1,3,1,0,2,1,0,0,0,1
2005,Marokko,Afrika,Zuzug,22,6,6,25,5,7,11,9,1,8,1,8
2005,Mauretanien,Afrika,Zuzug,0,0,0,1,1,0,1,0,0,0,1,0
2005,Mauritius,Afrika,Zuzug,1,0,0,1,0,4,0,0,0,0,1,0
2005,Mazedonien,Europa,Zuzug,71,6,16,26,9,23,15,77,18,10,10,19
2005,Mexiko,Amerika,Zuzug,36,29,26,54,4,19,8,6,7,4,6,7
2005,Moldau,Europa,Zuzug,11,3,8,16,18,4,4,2,5,3,4,3
2005,Monaco,Europa,Zuzug,0,0,1,0,0,0,1,0,0,0,0,0
2005,Mongolei,Asien,Zuzug,23,9,16,10,5,4,9,2,2,1,12,5
2005,Mosambik,Afrika,Zuzug,4,2,7,2,0,0,2,2,0,1,1,2
2005,Namibia,Afrika,Zuzug,0,0,1,3,0,0,0,0,1,2,0,1
2005,Nepal,Asien,Zuzug,4,1,3,4,0,7,1,2,0,0,0,0
2005,Neuseeland,Australien/Ozeanien,Zuzug,8,19,17,12,1,5,6,3,3,2,1,5
2005,Nicaragua,Amerika,Zuzug,4,2,0,4,0,0,1,0,0,0,0,5
2005,Niederlande,Europa,Zuzug,105,91,72,68,19,65,24,31,8,15,33,10
2005,Niger,Afrika,Zuzug,2,0,0,0,0,0,0,0,0,0,0,0
2005,Nigeria,Afrika,Zuzug,16,4,7,16,8,11,17,12,1,2,3,1
2005,Norwegen,Europa,Zuzug,49,40,49,13,5,10,27,7,3,6,6,2
2005,Oman,Asien,Zuzug,2,0,0,0,0,2,0,0,0,0,0,0
2005,Österreich,Europa,Zuzug,164,143,128,105,19,67,70,73,19,18,29,41
2005,Pakistan,Asien,Zuzug,59,13,5,10,24,9,7,6,1,1,16,5
2005,Panama,Amerika,Zuzug,0,2,3,0,0,0,0,1,0,0,0,0
2005,Papua-Neuguinea,Australien/Ozeanien,Zuzug,0,0,1,0,0,0,0,0,0,1,0,0
2005,Paraguay,Amerika,Zuzug,4,0,1,2,0,3,1,1,0,2,0,1
2005,Peru,Amerika,Zuzug,8,7,12,11,1,3,6,4,3,2,3,6
2005,Philippinen,Asien,Zuzug,7,3,1,13,5,14,8,8,4,2,2,9
2005,Polen,Europa,Zuzug,2121,724,596,852,440,505,849,1653,422,181,1161,428
2005,Portugal,Europa,Zuzug,43,46,40,25,9,14,15,17,4,4,26,13
2005,Ruanda,Afrika,Zuzug,2,0,0,0,0,1,0,0,0,0,0,0
2005,Rumänien,Europa,Zuzug,47,15,28,42,41,56,31,40,18,9,29,14
2005,Russische Föderation,Europa,Zuzug,201,79,110,182,203,106,101,58,59,63,190,56
2005,Sambia,Afrika,Zuzug,3,1,0,5,1,0,2,0,0,0,1,0
2005,Sao Tome und Principe,Afrika,Zuzug,0,1,0,0,0,0,0,0,0,0,0,0
2005,Saudi-Arabien,Asien,Zuzug,10,4,0,11,11,3,3,3,0,0,0,0
2005,Schweden,Europa,Zuzug,80,91,85,73,10,23,37,42,4,10,10,10
2005,Schweiz,Europa,Zuzug,150,158,168,88,22,99,70,43,26,23,34,15
